,astro.pfc|v1|v2|temp|par|a1|s1|m1.1,astro.caud|put|nacc.1,astro.hipp.1,astro.thal.1,astro.amyg.1,astro.hyp.1,astro.bf.1,astro.brainstem.1,astro.pfc|v1|v2|temp|par|a1|s1|m1.2,astro.hipp.2,astro.amyg.2,astro.pfc|v1|v2|temp|par|a1|s1|m1.3,astro.caud|put|nacc.3,astro.hipp.3,astro.thal.3,astro.amyg.3,astro.hyp.3,astro.bf.3,astro.brainstem.3,astro.cbm.11,astro.cbm.12,oligo.pfc|v1|v2|temp|par|a1|s1|m1.1,oligo.cbm.1,oligo.caud|put|nacc.1,oligo.hipp.1,oligo.thal.1,oligo.amyg.1,oligo.hyp.1,oligo.bf.1,oligo.brainstem.1,oligo.pfc|v1|v2|temp|par|a1|s1|m1.2,oligo.cbm.2,oligo.caud|put|nacc.2,oligo.hipp.2,oligo.thal.2,oligo.amyg.2,oligo.hyp.2,oligo.bf.2,oligo.brainstem.2,oligo.pfc|v1|v2|temp|par|a1|s1|m1.3,oligo.cbm.3,oligo.caud|put|nacc.3,oligo.hipp.3,oligo.thal.3,oligo.amyg.3,oligo.hyp.3,oligo.bf.3,oligo.brainstem.3,oligo.pfc|v1|v2|temp|par|a1|s1|m1.4,oligo.cbm.4,oligo.caud|put|nacc.4,oligo.hipp.4,oligo.thal.4,oligo.amyg.4,oligo.hyp.4,oligo.bf.4,oligo.brainstem.4,micro.pfc|v1|v2|temp|par|a1|s1|m1.1,micro.caud|put|nacc.1,micro.amyg.1,micro.hyp.1,micro.bf.1,micro.thal.2,micro.pfc|v1|v2|temp|par|a1|s1|m1.3,micro.cbm.3,micro.caud|put|nacc.3,micro.hipp.3,micro.thal.3,micro.amyg.3,micro.hyp.3,micro.bf.3,micro.brainstem.3,micro.pfc|v1|v2|temp|par|a1|s1|m1.4,micro.caud|put|nacc.4,micro.hipp.4,micro.thal.4,micro.amyg.4,micro.hyp.4,micro.bf.4,micro.brainstem.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.1,endo.pfc|v1|v2|temp|par|a1|s1|m1.2,endo.thal.2,endo.pfc|v1|v2|temp|par|a1|s1|m1.3,endo.caud|put|nacc.3,endo.hipp.3,endo.thal.3,endo.amyg.3,endo.hyp.3,endo.bf.3,endo.brainstem.3,endo.pfc|v1|v2|temp|par|a1|s1|m1.4,endo.thal.4,endo.pfc|v1|v2|temp|par|a1|s1|m1.5,endo.caud|put|nacc.5,endo.hipp.5,endo.thal.5,endo.hyp.5,endo.bf.5,endo.pfc|v1|v2|temp|par|a1|s1|m1.6,endo.caud|put|nacc.6,endo.hipp.6,endo.thal.6,endo.amyg.6,endo.brainstem.6,endo.pfc|v1|v2|temp|par|a1|s1|m1.7,epen.caud|put|nacc.1,epen.hipp.1,epen.thal.1,epen.hyp.1,epen.thal.2
LOC103789957,0.75920186348999,0.81935349050394,0.779891052275385,0.781532715085551,0.82482757943376,0.758861752733243,0.843834691384059,0.610442716541985,0.776079038486113,0.817802580832127,0.948243932039111,0.818735251294355,0.923066513336063,0.78800560635891,0.85991025909648,0.905768018129503,0.793718299611782,0.917040331578295,0.658205991401254,0.489705119442157,0.722589481693792,0.824617416092742,0.572023927354886,0.847515464587961,0.924705626446689,0.771293168995259,0.865824402659591,0.800314541986737,0.922967815206651,0.479166411525484,1.16225001271105,0.667682755459021,1.28969714785018,1.10154908080163,1.08956872556667,1.16914412249457,1.19124902765041,1.25618138641749,0,1.21318554503275,0.792709493597578,1.19497607050024,1.27177837402739,1.06582874064707,1.26757720595857,1.21798772210704,1.26523447488583,0.649419194591665,1.24024306968098,0.836273829599548,1.21563478395251,1.28979300083493,1.10189272225935,1.25990721367735,1.23111362781516,1.30505168674529,0.656509739474635,0.823677178965011,1.01488374009478,0.711799450130285,0.749670978209083,0.859465367331076,0.979496186066286,0.867157726969203,0.658858401445934,0.860301507802966,0.871141079438622,0.847803221914588,0.885866388920911,0.789055199569732,0.878732213521691,0.40870229731835,0.882250185001139,0.877234162482919,0.724567571036948,0.78149310593922,0.849598361952221,0.789147400269003,0.834680519976668,0.349785428143364,0.806623709675641,0.736597085495807,0.713083430889354,0.669838325770128,0.716270900241928,0.600844428666824,0.677259155549504,0.926843969831729,0.665428125965227,0.933568616575405,0.269658700530626,0.884362100055076,0.880555995941002,0.572781833296233,0.568393420522794,0.816549153250158,0.63092665575044,0.451627986756603,0.306178114481907,0.997940878222079,0.950471877722282,0.930164871335936,1.01391971897068,1.17995116702148,0.670792865601501,0.891960695844471,0.823838921432825,0.859864626870502,0.807978235974897,0.841667106337272,0.828101173063338
LOC103789969,1.04145245943072,1.04416820047089,1.05201719736816,1.0417007677766,1.08734835551104,1.05502771727128,1.13486433186144,0.998263818469189,0.984717466938665,1.00968810707104,1.06433726141951,1.02898279071671,1.05004899245435,1.08903560202289,1.06867063490553,1.09353697817358,1.04150278332254,1.00136121727833,1.02981706135094,0.845663169484419,1.13457959481202,0.952156127431414,0.985338797593878,0.902511326117102,0.974052348030808,0.949547999593934,0.983455976962806,0.932784054625116,0.978993142301961,0.905552534009521,0.927239817036721,0.667682755459021,0.821719272570385,1.16849587043224,0.846530676880371,1.05999965306951,0.969400278034049,1.04692176410915,1.14703230897118,0.953692830660145,0.959718401343544,0.934790379453073,0.962914737656087,0.934967880139804,1.02123122580324,0.926428900057977,0.984407865310135,0.889661610366246,0.957483892462206,0.950460962143997,0.953507401473912,0.970172664632401,0.943024750030853,0.995942464628243,0.955890895757461,0.990838046935888,0.891519935148962,0.64758591990933,0.391634449696876,0.645703384536448,0.63304912697838,0.666340768976615,1.0439541752932,0.921073675169013,0.862978384101859,0.894724321480933,0.895653229316028,0.914641722183737,0.807893195062254,0.802553157143063,0.826101994916112,0.842904346918314,0.848875223905781,0.853753066633396,0.923608028163598,0.885596203498675,0.850664115816881,0.774190085516518,0.815795175816294,0.821409210951808,1.01309759772504,0.929501843561138,0.973495575645071,0.870175572399866,0.953047633811272,0.733469993941415,0.852782338027258,0.864696063082885,0.945397293047385,0.900568356472479,0.746779955250288,0.986619694036718,0.867394549883031,0.899897397274456,0.83790636474071,0.925693622675226,0.921320336568636,0.952230337325788,0.949630790968095,1.00193358440602,0.972748272433434,1.06205246789956,1.089538233948,1.06880071489881,0.809095563767782,0.960498533686813,1.17202510285005,1.2210995997954,1.18399233644175,1.17997382490341,1.13897528594725
LOC103790014,1.70805249174565,2.04363582029814,2.01258030135354,1.69566569201484,1.9385540143243,2.02570455871467,1.92621278780224,2.08940253546708,1.78088270337245,2.00579306318752,1.63729487104316,1.74659416408613,1.78052905752453,1.82798595049388,1.71138359917536,1.49395160597348,1.83150686050118,1.65740302107254,1.98526427192864,1.97284057082208,2.13259779143016,2.11091723771151,2.17540240521995,2.18534895639027,2.06153141015839,2.11743866643373,2.01920436937317,2.13142385381878,2.00289591351383,2.17572440698518,2.20687166799947,2.2299756199155,2.20079806388308,2.20988855559046,2.23124241981865,2.06309073004665,2.32050913804135,2.12782299055105,2.33736400714147,2.30660956277271,2.32943801298627,2.34861022214576,2.28870631483472,2.32971766380508,2.20751888916999,2.32224873807916,2.19059037638328,2.35126041846798,2.31691269365355,2.35834663923107,2.35415376423576,2.27903716468394,2.35352907287391,2.23892800627412,2.36753218210689,2.20510109318267,2.39395830115077,0,0,0,0,0,0.183616168722211,0,0,0.0941090588084165,0,0,0.0209680203711054,0.108697572838537,0.215974381840117,0.281680609561757,0,0.0756018162497523,0,0,0,0,0.16258266204095,0,0.04695586498601,0,0,0.0248591293224677,0.262406148885063,0,0.480903680587956,0,0.530963106513789,0.466912795533907,1.6961699618952,0,0,0,0.191642710920694,0.369391121907939,0.236474974924223,0.602895662087252,0.306178114481907,0,0.273778268097415,0,0.370807532099661,0,0.913830914287795,0.158621789877189,0,0,0,0.0552057679915154,0
LOC103790018,0.643243688891123,0.756344841790849,0.720021669140006,0.599418681762582,0.739508271035754,0.488800280899774,0.609553222630104,0,0.530148411398158,0.340681326112465,0.570825590511675,0.225878258389389,0.457496324676974,0.721058816728297,0.502822816232012,0.260673394576339,0.470891174852957,0.674002282892,0,0,0.0521564449971845,0.316744158896461,0,0.626118869600581,0.542688583871821,0.534508240661613,0.300929209841767,0.709110535593513,0.616673579550313,0,2.08397530087459,1.32089526923436,2.26498226002908,1.84191177029587,2.16004638409241,1.77719447751172,1.99288137388357,1.8800385068403,0.8460023133072,1.79860307414902,0.980312164520501,2.01198557744727,1.62197746052871,1.60390349650609,1.34851819159517,1.84016762148711,1.4679723836621,0.248268266278751,1.64216889565335,0.912273416860984,1.88833922462385,1.36460778545092,1.55622902556854,1.27304874527815,1.69284893079537,1.29718962087424,0.223183189522937,0.346555924245348,0.692664445360857,0.567710359426759,0.604448876417612,0.171490747296521,0.0586774321139108,0.165950658777484,0,0.275529151369165,0.314277836847917,0.248011092042448,0.402653947648717,0.424309568375515,0.388431356240704,0,0.261918897620451,0.639873246688315,0.452826951474954,0.373712842519801,0.509516896944918,0.469633998911009,0.551748746405483,0,0.143865877994066,0.302941524557235,0.169015386539078,0.403730250343943,0.453597913823246,0.371170341538511,0.508137031161785,0.352812702104011,0.433176615949104,0.399966005903294,0,0.422348263598156,0.656541184568138,0.545028764723907,0.585426759821574,0.369391121907939,0.63092665575044,0.576566723364903,0.607208110145888,0.530555150316496,0.875838259425378,0.717556778454492,0.762715576001786,0.688589473187203,0,0.482276405166264,1.38390540507385,1.43162407870162,1.26965365037033,1.18398831352208,1.39293256671012
LOC103790050,0.65757172831961,0.683611034275008,0.708356033343804,0.757547677929502,0.72166375303883,0.658013118030798,0.827217409420535,0.586083370682541,0.67015525025859,0.583719374798759,0.587216006699845,0.677020670723197,0.778574240352084,0.571296496394965,0.749430804883764,0.765068734162664,0.713929223539251,0.725154805339381,0.573885105701218,0.641720052838637,0.606709359329054,0.590218870311474,0.568093633726453,0.644696414952454,0.651591711539134,0.722988489420704,0.666446789913564,0.684179373348757,0.773688898849455,0.475812769517896,0.716386451721828,0.36665275979504,0.696780535962085,1.16849587043224,1.04610303178558,0.692022867774912,1.01515776859472,0.838645821682072,0.544972317643219,0.677638265856084,0.56489162809565,0.695565200738471,0.805481218068849,0.724531848743355,0.792186900050457,0.738630881469045,0.830419568666782,0.592295814596351,0.681168784619323,0.573454860307603,0.69428572142887,0.783164991087621,0.723785766554263,0.768545519843077,0.722522970393994,0.806033565855546,0.5580128656076,0.72977267609668,0.4708156957445,0.815804279902942,0.874861552737982,0.949641997680164,0.535798686833573,0.629612366050828,0.533919664837634,0.655740393080771,0.777719394276387,0.692070352630441,0.77325170940704,0.69236625782219,0.795757978456927,0.543400871215806,0.623794227095704,0.576204166818938,0.744311629232705,0.706361665472652,0.658305244046747,0.769482240153561,0.724875526497425,0.5797520679819,0.558839225964884,0.644658608990432,0.867985390875097,0.666011917917075,0.749915807399413,0.524754259596341,0.75997414348481,0.0517827064400293,0.586760534006933,0.735758107826487,0.591877995264545,0.594711650134594,0.687949648819762,0.894015215048501,0.910816101345,0.711813802730145,1.07406341315973,0.863808434543251,1.11235808846579,0.742887106179002,0.78566162907629,0.5527465298085,0.812854575277615,0.729982158345428,0.24482413332922,0.739260176977547,0.668587377490484,0.718244878892965,0.673092164664412,0.639190228942611,0.67102637811665
LOC103790084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413502713875962,0,0.395164381135728,0.540890921410943,0,0,1.01640417269786,0.926030129848948,0.940583627651477,1.08734956170229,1.05217577479101,1.1081987627319,0.7677553226553,0.943312269873197,1.02607390322464,1.48976544741167,1.16668228559708,1.61484558226893,1.22681506195024,1.55911001203678,0.959928442296543,1.11923124124615,1.12105389608902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC103790123,0.540610608054024,0.565660529627595,0.511541352835315,0.478459482978204,0.559725055924335,0.487980599344269,0.571006824985194,0.444754217886071,0.499993488842187,0.407628115743078,0.51758007855845,0.462057821583673,0.525419057374248,0.454790927323528,0.56728080545893,0.530445696509878,0.536009353437162,0.674002282892,0.469149755181205,0.479892049072512,0.579582818028243,0.65795153571754,0.539538173273401,0.590829203819087,0.588011562658478,0.706841853470147,0.689499337686068,0.684179373348757,0.804213952165413,0.580066907266345,0.798573207909178,0.36665275979504,0.731542642221297,0.800519085137644,0.54550068121639,0.758969657405525,0.793309018978368,0.724702469375236,0.8460023133072,0.827508112463184,0.607340563021153,0.826999285205643,0.732930550920237,0.774954384313436,0.867202219843879,0.861488093124962,0.892339239718737,0.648168975716317,0.796058828269751,0.656681460119954,0.801228946974989,0.79408140557672,0.780052418684187,0.845133955312422,0.846089715876524,0.911418766088167,0.663744974902791,0.568404673861705,0.537762485375114,0.567710359426759,0.45563782288847,0.715558791646796,0.359707427777892,0.610991778629356,0.834949660501615,0.686409212847223,0.572903983958811,1.02999903843083,0.874839984692867,0.872125566401474,1.01011373760789,0.91914467989244,0.557829449148401,0.59848056153009,0.753856947138936,0.985834159855659,0.68248372179145,0.750123292367296,0.914631109860389,0.789862414327012,0.444895873658048,0.513794889872128,0.743046654266797,0.558312523541675,0.592751891873792,0.420858125727619,0.534946322871782,0.704995220215373,0.564646219716361,0.752148524014656,0.415786736208864,0.5716463460659,0.501639224582394,0.66886382988206,0.654753251197542,0.573511104563864,0.594409821924677,0.548537999764659,0.811328092801813,0.59597111537339,0.449869527153096,0.393045686940988,0.505006629827165,0.387559477523222,0,0.517208058365714,0.395864206462945,0.456222639373995,0.383803457460443,0.430195255752106,0.509658375881675
LOC103790183,0.650426321015969,0.654900451615036,0.640574718292473,0.644040611758974,0.651212846443234,0.666979280016022,0.673087071459341,0.670949784003488,0.758314006277286,0.752861773899113,0.75791223386882,0.771145459917277,0.697101197524875,0.702575411034284,0.673084531626969,0.623448986185126,0.625153996412965,0.5112749853943,0.506938316070605,0.753554469324263,0.651828885056826,0.311981160706463,0.41319167374071,0.399270337604527,0.302356428561451,0.410814862415165,0.46128977406036,0.444036631931876,0.553243363642537,0.472433028866515,0.149088566653077,0.36665275979504,0,0,0.612447470847003,0.214901613055249,0.617217759922686,0.569800509389492,1.02209357236288,0.295297491221828,0.468708062675825,0.351194740383628,0.217877143151856,0.450339749276257,0.358901360845015,0.356039938012084,0.501918254449723,0.543561653836322,0.312626946397311,0.482025886609428,0.34784740668955,0.114684308899503,0.468819264269255,0.354811243987808,0.357711034098083,0.494871107841451,0.530930544879886,0.11247271821198,0.391634449696876,0.588560498399879,0.451653441896881,0.382344112611414,0.426654217408505,0.439087838988756,0.399221090940178,0.491405191184749,0.143207379167287,0.583803193965641,0.489134432437841,0.453041913795614,0.553433643130773,0.772503141958808,0.337978771655388,0.443578601544347,0,0.614158080627816,0.413190221139275,0.4858495431492,0.474336523096705,0.736099268841824,0.399138383097373,0.325605509193179,0.521197904650441,0.501215107224018,0.587044917742395,0.408958902427911,0.55004364055816,0,0.586760534006933,0.451118528350675,0.524931205633932,0.464752112151243,0.501639224582394,0.491111786844914,0.609786105681019,0.369391121907939,0.406736690319181,0.486390093015815,0.721151462452725,0.424456236723734,0.51681631678371,0.28390121751592,0.410153263828699,0.290649464515165,0.36976286993752,0.456154092955736,0.409354518736612,0.52344265611768,0.519455785286283,0.440154943250441,0.58053545914072
LOC103790189:S100A11,0,0,0,0,0,0,0,0,0,0,0,0.0355465602190974,0,0.340847575016691,0,0.11934424177987,0.0697460263057077,0.168852304572094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428023015933774,0,0,0,0,0,0,0.294724436688819,0,0.0742351003694451,0.347582006352202,0.183616168722211,0,0,0,0,0,0.0383421164405281,0.0248304163964561,0.0763123884111105,0,0,0,0.2372271511356,0,0,0.21341634766339,0.140306267329798,0,1.45349604541997,0.826595104087533,0.771075377867041,1.30296837632638,0.761601565724608,1.35508352164506,1.17813033589014,1.05178270644003,0.864052682716129,1.17811725628694,0.801137617572881,0.795071483917212,0.802669220246376,0.361152248861563,0,0.147542372291583,0.418318562868996,0.413839425867203,0.686389356193513,0.484321981195776,0.273778268097415,0.717556778454492,0.39625465431214,0.53368751320146,0.24482413332922,1.10557818145243,0,0.240075868582108,0.164335176867745,0.152627417990107,0.059330297749949
LOC103790211,0.827963269171388,0.816220932643087,0.67480492677313,1.10648684189459,0.601634263783971,0.665709677368967,0.854795386242483,1.0662869270693,0.557265809338893,0.752861773899113,0.110094751980182,0.739697077058897,0.625534210257516,0.295090084456016,0.545091978946865,0,0.206583986213715,0,0.573885105701218,0.409250576416371,0.431811764282452,0.664478008273116,0.560124704055178,0.635064489311984,0.570038191646577,0.614934845071089,0.675959939049593,0.606448193696365,0.73282295054404,0.661888249480178,0.512266469065903,0.36665275979504,0.395750540298104,0.800519085137644,0.0683794264967277,0.214901613055249,0.793309018978368,0.502853719758879,0,0.53164918218092,0.639525246392554,0.540096276596613,0.430318424246381,0.720229501684419,0.492192171818081,0.414031884989771,0.46998280751667,0.712761859953453,0.637800346349086,0.64403593459331,0.659953804187531,0.489960332935597,0.71742589345777,0.556915935408407,0.538740628532368,0.595862517227589,0.716990486856016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620987132713729,0.412085993982303,0.521197904650441,0.65432615959188,0.754627909487227,0.551626405996642,0.741643728415517,0.792145395934273,0.81045342432166,0.775629619864179,0.631386536548219,1.27688785984525,1.32632279977667,0.0358923735730811,0.0735433988426996,0,0,0,0,0.54631121257497,0.370688281105472,0.216954427885307,0.410153263828699,0.53368751320146,0.612800918623814,0,0,0,0.139182893424541,0,0.550152830147
LOC103790240,0.818080356218946,0.69555048082746,0.871054907497673,0.820646917274567,0.874979543341933,0.809052346136692,0.975912204827324,0.858837110974457,0.683014041953978,0.623227916082433,0.724053966607852,0.552742458169072,0.651453114820151,0.544967557672616,0.760234707345869,0.804741438926615,0.820225850091493,0.867822308908113,0.631877052678905,0.739948393560373,0.857830161427782,0.883669565221249,0.820063503279674,0.87993274342073,0.909111541097793,0.91632341608108,0.964507239088945,0.900178950618847,1.00264710543948,0.806918194859364,0.898468074466697,1.06562276413106,0.731542642221297,0.323397830417982,0.767349430832747,0.692022867774912,0.969400278034049,0.92882245203116,0.544972317643219,0.786782735281152,0.727861209829426,0.737498389366466,0.793284939708378,0.773426969555301,0.893017868727606,0.772479260309563,0.86477193550975,0.729172257024601,0.79416337744036,0.726494890402171,0.766525351255697,0.798677157265869,0.7847885014094,0.800434664256559,0.799195563029674,0.816824045939052,0.738974469554648,0.665314686869761,0,0.595293881058848,0.442552642434682,0.610823441126784,0.484646164386192,0.564705479099235,0.561948388437877,0.511549995701233,0.493722737911186,0.586116968654792,0.692499776360185,0.617145171268423,0.727857742818991,0.595061043612168,0.554382649453621,0.744608597208328,0.471310357168968,0.576133040297831,0.597938799727455,0.566544011919065,0.674466023019825,0.458018471248811,0.675344795036322,0.588177253037984,0.496374320925409,0.679598163059284,0.780405129547314,0.697754441674881,0.753949562017652,1.00602521587935,0.927499900776388,0.858603854928943,0.473778683186551,0.547287000206456,0.610783694007462,0.887050434915679,0.996528214551582,0.816549153250158,1.01462622530787,0.952230337325788,0.968935946163481,0.750044180963279,0.273778268097415,0.614894436557345,0.782020731197172,1.01080876792112,0,0.564387136061183,0.970252771193049,0.911101062849572,1.00743369916073,0.867133509985068,0.790484985457369
LOC103790328,1.56145396057993,1.616789907601,1.46307250341574,1.54932449668074,1.54260865635208,1.33646443722548,1.38651299220633,1.22440193116966,1.32589041386361,1.19091900577913,1.24927392770309,1.55168513693617,1.4918373479005,1.4679523733815,1.34543205584257,1.10231090248109,0.986687125194881,0.901246064395063,1.17594509702918,0.541377799599649,0,0.00148807835038744,0,0,0,0,0.115292632879856,0.0258531564662577,0.0882106085306135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517827064400293,0,0,0.223901209969951,0,0,0,0,0,0,0,0,0,0,0.0408631688296259,0,0,0,0,0.757410692439228,0.824472651781661,1.05169554210935,0.85105165476212,1.15423123478385
LOC103790330,0.833220380702483,0.821019815524856,0.867601879331664,0.751956315985935,0.840645818934051,0.772709578237871,0.705748739482647,0.79550672324047,0.75989778577324,0.708658111407059,0.618250240439813,0.863561624443074,0.840123082575451,0.738787583688728,0.792114408624748,0.6820944990979,0.820225850091493,0.770912295900057,0.932907048342886,0.66557326291014,0.90614268230524,0.854085549193334,0.87791729390757,0.801757974027286,0.800367158741005,0.798925457623289,0.792124751350388,0.783310846350771,0.740855045728029,0.774310428666482,0.591447715113528,1.2117507998093,0.571841799353785,0.624427826081963,0.466319435168765,0.39099287211093,0.714127772930743,0.67894497881456,1.14703230897118,0.69988984303062,0.734471603537206,0.678166821380054,0.684532964193354,0.632235112068694,0.661334570918434,0.639539973989375,0.548727795886322,0.708968870936314,0.70586401176535,0.729748047799893,0.679903039181897,0.755452003220589,0.635400891707056,0.666434313149213,0.637537934587298,0.518450293918811,0.685832504865629,0.698738442356711,0.4708156957445,0.595293881058848,0.538439581985159,0.222643269743902,0.812005098772522,0.856895092492437,0.613100910885259,0.859197836352818,0.811143149763337,0.787749145570588,0.698127861368611,0.681739075731763,0.593917762095901,0.730030121711395,0.785645047036775,0.853753066633396,0.744311629232705,0.775256975460664,0.747859824422832,0.614749299232767,0.441336262993779,0.711869389217323,1.16089921729285,0.989322401585233,0.87870925626687,1.10854087659677,1.1771657906327,1.03163334895379,1.04941275459149,1.13096395248765,1.14425920368831,0.988237712745623,0.825961201297913,1.00446992498393,1.01826902058573,1.12735751476301,1.09731012080045,1.03214895358951,1.04536084228404,1.00591519628856,0.862480615249195,1.01580089823803,0.950471877722282,0.5527465298085,0.929598833270643,0.943861978290509,0.846884124657182,0.830274699246793,0.813715048513047,0.820356085586829,0.822484661542029,0.770420798933265,0.836552575625581
LOC103790386,0.493069675966621,0.907893810323858,1.12768019391874,0.934035578851533,1.02684484430962,1.20316271144176,1.05415406612153,0.843720927939124,0.858835636622291,1.16459006705678,0.988361155247094,1.07177610430539,1.06634230534823,1.30933052357063,1.1848675588912,1.19432937323389,1.25538260326762,1.11333497672226,1.15203293962377,1.3605975541248,1.28109009042962,1.22891640238655,1.14212490145417,1.15820877693132,1.38404805432668,1.20579091321487,1.27801993037756,1.21038606197802,1.23797292886395,1.23151039830284,1.31844644304979,1.2117507998093,1.06475732125668,1.40257907646561,1.39059872123065,1.39099287211093,1.33737706332864,1.510032304386,1.54497231764322,1.34765073563233,1.26016217264598,1.2808971397351,1.44404726655086,1.31198338702664,1.43242396681459,1.37581793242383,1.36504128070908,1.43492039786188,1.34746100932671,1.21036627295564,1.29023993605585,1.5363997505939,1.3395149497956,1.42927551368366,1.40399245215848,1.37376749911475,1.41666147778748,0,0,0,0,0,0,0,0.0567984101179713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347985860649991,0.0732674374289219,0.0440766499307784,0.234770423808298,0.49527454438675,0.250596410332661,0.382149526881529,0.449722715112067,0.513088382744084,0.524904742511594,0.903127156110212,0.132313652235638,0.309753698343481,0.68672518560307,0.813906088336943,0.67042111757192,1.12633669618241,0.928749241476265,1.35539613715209,1.13474927115714,1.3249307905448,1.23814372695525,1.31664949951255,1.08652948185924,1.33590460267655,0.523268079694056,1.4911268565518,1.58648554314144,1.50481754879756,1.43066276113942,1.43838001300855
LOC103790434,0.676858418515418,0.79131992767141,0.837255789427371,0.682754592527168,0.779740814074977,0.71152165566347,0.840002144008378,0.262190492059055,0.649104769947034,0.780014019942728,0.64721393637513,0.709488558853185,0.792234952507128,0.683270255838897,0.781068173145673,0.824944825014902,0.721167632463171,0.770912295900057,0.126727074358999,0.479378394983181,0.508469193728651,0.542878039300216,0.381006990369309,0.554553090672013,0.728796963685026,0.593865104014819,0.66570630468404,0.597082990220735,0.726993406883316,0.271018939586516,0.497543212245197,0.36665275979504,0.395750540298104,0,0.369409422160709,0.51593160871923,0.860255808608981,0.423672473711254,0,0.48397331732132,0.28836196010761,0.440054660835069,0.492254944044397,0.479061038621098,0.572234259538841,0.465926157373063,0.592297400298822,0.135855019425145,0.491229622094882,0.324865713404815,0.470035060501599,0.474166065752365,0.467210338706768,0.612163849799286,0.48168298341786,0.635371058511263,0.118258438876981,0.589593972931643,0.537762485375114,0.645703384536448,0.664809947567437,0.730798758203533,0.622948862552474,0.858346543532304,0.503956441460191,0.837095892128809,0.865500812085929,0.72513234676211,0.837276972747464,0.692918444141847,0.859427058326304,0.393907380653919,0.85584499406511,0.802600544186015,0.904012472100217,0.713660904214152,0.782829379686181,0.707243295885905,0.825340493722524,0.523136649833016,0.486288558816273,0.580059362815805,0.663865408219172,0.572408510806657,0.53199735141149,0.56022657775856,0.609175468720154,0.792145395934273,0.474967919292177,0.727324940289624,0,0.728910747862098,0.667265049959911,0.639728622926847,0.647574666570418,0.784364469878757,0.651448322895041,0.673476736372959,0.561450619585213,0.724118374621034,0.713110961927678,0.853776525472482,0.803279190945957,0.943861978290509,0.24482413332922,0.753067522424885,1.02365698750832,1.0649277032345,0.970864121928587,1.06415712805575,1.01879977732296
LOC103790533,0.81705200516821,1.01855510596171,1.05509804132538,1.01121733912219,0.9651636490894,0.931470200079515,0.905195622893059,0.966990040055798,0.861703460378096,0.993893839887809,0.809064756316201,0.862915833272923,0.989176350535929,1.03981757935271,1.01692763720484,0.911196769840901,0.871378372538874,0.770912295900057,0.959235987065235,0.651050046069045,0.672858546381205,0.473536787466714,0.463717056033043,0.456308838574892,0.506476411217376,0.514482981700012,0.463656507339467,0.415334061056177,0.428304627034237,0.528086052540573,0.31389881529907,0,0,0,0,0.214901613055249,0.316187764258705,0.201823724094898,0.544972317643219,0.489519544293604,0.566826127872849,0.527432054420307,0.541571123451781,0.555049546297872,0.527907724084615,0.48619691249614,0.4664804136806,0.467831457589453,0.508987007188624,0.602643249435085,0.541687376885222,0.657699517626512,0.568519236153068,0.539747910271393,0.474994967022535,0.483541044008554,0.491788095232072,0.267374678197723,0.692664445360857,0.639713020847261,0.456628232626492,0.498849681682851,0.695499529701085,0.677049102712944,0.503956441460191,0.671345466411347,0.722202066426556,0.714961050908872,0.618573670272818,0.624958776006759,0.587042244111853,0.716944941257607,0.636151556474888,0.619669860600028,0.553497113356318,0.71982121291897,0.661607879596833,0.588631541881903,0.569122842474905,0.708294928859025,0.289993913672304,0,0,0.172513684962178,0.173905973689607,0.028747660716305,0.227367554320752,0,0.127737501380067,0.0197547641916879,0.311051385688851,0,0,0.718909868974471,0.593699285787564,0.711813802730145,0.867918743937396,0.752657982420584,0.607208110145888,0.953841388069672,1.08669162474027,0.870166941660651,1.0553124041289,0.729982158345428,1.11012555943176,0.951986311395002,1.16539145482968,1.23245647171192,1.20209464417268,1.14824195206664,1.15579465193808
